,nome,verso
587,Arrombou a Festa,O Odair José é o terror das empregadas
588,Arrombou a Festa,"Distribuindo beijos, arranjando namoradas"
589,Arrombou a Festa,Até o Chico Anísio já bateu pra tu batê
590,Arrombou a Festa,Pois faturar em música é mais fácil que em TV
591,Arrombou a Festa,Celly Campello quase foi parar na rua
592,Arrombou a Festa,Pois esperavam dela mais que um banho de lua
593,Arrombou a Festa,E o mano Caetano tá pra lá do Teerã
594,Arrombou a Festa,De olho no sucesso da boutique da irmã
595,Arrombou a Festa,"Bilú, bilú, fafá, faró, faró, tetéia"
596,Arrombou a Festa,Severina e o filho da véia
597,Arrombou a Festa,A Música Popular Brasileira
598,Arrombou a Festa,A Música Popular
599,Arrombou a Festa,Sou a garota papo firme que o Roberto falou!
600,Arrombou a Festa,Da Música Popular
601,Arrombou a Festa,"O tico-tico nu, o tico-tico cu, o tico-tico pá rá rá rá"
602,Arrombou a Festa,Música Popular
603,Arrombou a Festa,"Olha que coisa mais linda, mais cheia de"
604,Arrombou a Festa,Música Popular
605,Arrombou a Festa,"Mamãe, eu quero"
606,Arrombou a Festa,"Mamãe, eu quero"
607,Arrombou a Festa,"Mamãe, eu quero a"
608,Arrombou a Festa,Música Popular Brasileira!
609,Arrombou a Festa,"Pega, mata e come!"
610,Arrombou a Festa II,"Ai, ai meu Deus!"
611,Arrombou a Festa II,O que foi que aconteceu com a Música Popular Brasileira?
612,Arrombou a Festa II,"Quando a gente fala mal, a turma toda cai de pau"
613,Arrombou a Festa II,Dizendo que esse papo é besteira
614,Arrombou a Festa II,Na onda discothéque da América do Sul
615,Arrombou a Festa II,"Lenilda é Miss Lene, Zuleide é Lady Zu"
616,Arrombou a Festa II,Pra defender o samba contrataram Alcione
617,Arrombou a Festa II,É boa de pistom mas bota a boca no trombone
618,Arrombou a Festa II,No meio disso tudo a Fafá vem dar um jeito
619,Arrombou a Festa II,"Além de muita voz, ela também tem muito peito"
620,Arrombou a Festa II,E a música parece brincadeira de garoto
621,Arrombou a Festa II,Pois quando ligo o rádio até Cauby Peixoto
622,Arrombou a Festa II,Cantando Conceição!
623,Arrombou a Festa II,"Ai, ai meu Deus!"
624,Arrombou a Festa II,O que foi que aconteceu com a Música Popular Brasileira?
625,Arrombou a Festa II,"Quando a gente fala mal, a turma toda cai de pau"
626,Arrombou a Festa II,Dizendo que esse papo é besteira
627,Arrombou a Festa II,O Sidney Magal rebola mais que o Matogrosso
628,Arrombou a Festa II,"Cigano de araque, fabricado até o pescoço"
629,Arrombou a Festa II,E o Chico na piscina grita logo pro garçom
630,Arrombou a Festa II,Afasta esse cálice e me traz Moët Chandon!
631,Arrombou a Festa II,Com tanto brasileiro por aí metido a bamba
632,Arrombou a Festa II,Sucesso no estrangeiro ainda é Carmem Miranda
633,Arrombou a Festa II,E a Rita Lee parece que não vai sair mais dessa
634,Arrombou a Festa II,Pois pra fazer sucesso arrombou de novo a festa!
635,Arrombou a Festa II,"Ziri, ziriguidum"
636,Arrombou a Festa II,"Skindô, skindô lelê"
637,Arrombou a Festa II,Sai da frente que eu quero é comer a
638,Arrombou a Festa II,Música Popular Brasileira
639,Arrombou a Festa II,Lady Laura!
640,Arrombou a Festa II,A Música Popular
641,Arrombou a Festa II,"Parabéns pra você, parabéns para a"
642,Arrombou a Festa II,Música Popular
643,Arrombou a Festa II,Música Popular
644,Arrombou a Festa II,"Ah, eu te amo"
645,Arrombou a Festa II,"Ah, eu te amo, meu amor"
646,Arrombou a Festa II,"Ai, Sandra Madalena"
647,Arrombou a Festa II,O meu sangue ferve pela
648,Arrombou a Festa II,Música Popular
649,Arrombou a Festa II,"Ah, fricote! Eu fiz xixi"
650,Arrombou a Festa II,Fricote! Eu fiz xixi na
651,Arrombou a Festa II,Música Popular Brasileira
652,Arrombou a Festa II,Corre que lá vem os home!
653,Arrombou a Mídia,Ai ai meu Deus
654,Arrombou a Mídia,O que foi que aconteceu
655,Arrombou a Mídia,Com a Mídia Popular Brasileira
656,Arrombou a Mídia,Rádio e TV tem jabá
657,Arrombou a Mídia,Novelas ditam quem é Star
658,Arrombou a Mídia,Eu também quero ser marketeira
659,Arrombou a Mídia,Tem sempre na tela um apresentador
660,Arrombou a Mídia,Vendendo a tragédia de algum cantor
661,Arrombou a Mídia,A fé corre o risco de fugir da igreja
662,Arrombou a Mídia,"No canal do bispo, comercial de cerveja"
663,Arrombou a Mídia,"De meia em meia hora, uma nova pesquisa"
664,Arrombou a Mídia,"Mas como, se ninguém nunca me analisa?"
665,Arrombou a Mídia,Por sorte meu controle anda tão descontrolado
666,Arrombou a Mídia,Eu mudo de canal e ele aperta o desligado...
667,Arrombou a Mídia,isto é uma vergonha!
668,Arrombou a Mídia,Jornais falham mais que previsão de economista
669,Arrombou a Mídia,Tem crítico da hora que sonha ser artista
670,Arrombou a Mídia,Veja a Época de trair com mais prudência
671,Arrombou a Mídia,Velho viagrado Isto É a nova tendência
672,Arrombou a Mídia,Ricos e Famosos dão as Caras por Capricho
673,Arrombou a Mídia,Peladonas de hoje amanhã estão no lixo
674,Arrombou a Mídia,Manchete eterna palestinos e judeus
675,Arrombou a Mídia,Nossa Faixa de Gaza é na Cidade de Deus...
676,Arrombou a Mídia,eu aumento mas não invento!
677,Arrombou a Mídia,Em outdoor desfila o mundo fashion très chic
678,Arrombou a Mídia,Morrendo de fome as top models têm chilique
679,Arrombou a Mídia,"Dietas, malhações, botox saem pela goela"
680,Arrombou a Mídia,Os Big McCoisa fazem mal e dão seqüela
681,Arrombou a Mídia,Fama Brother fraude no Limite do milhão
682,Arrombou a Mídia,"Programas de barraco, pegadinhas, que armação!"
683,Arrombou a Mídia,"""Loiras apresentadoiras"" tentam o estrelato"
684,Arrombou a Mídia,Mas pra chegar à Hebe haja sola de sapato..
685,Arrombou a Mídia,"mexeu com você, mexeu comigo!"
686,Arrombou a Mídia,Editatoriais são pura megalomania
687,Arrombou a Mídia,Manipulando minha vida todo santo dia
688,Arrombou a Mídia,As FMs tocam a mesmice que eu não peço
689,Arrombou a Mídia,Nada mais parado que parada de sucesso
690,Arrombou a Mídia,Um ponto no Ibope custa a alma pro diabo
691,Arrombou a Mídia,E eu pago pra enfiar Tv à cabo pelo rabo
692,Arrombou a Mídia,Quatro enxeridas falam mais que Zarathustra
693,Arrombou a Mídia,É isso que dá juntar mulher de Saia Justa...
694,Arrombou a Mídia,Um beijo do gordo!
695,Arrombou o Cofre,Oh! Oh! Brasil
696,Arrombou o Cofre,Quem te vê e quem te viu
697,Arrombou o Cofre,"Pra frente, pra frente que até caiu"
698,Arrombou o Cofre,"Chega desse Nhém, Nhém, Nhém"
699,Arrombou o Cofre,Bye Bye Brazil's vintém
700,Arrombou o Cofre,Moratória é a moral da história
701,Arrombou o Cofre,Maluf se cala mas a Luftfalla
702,Arrombou o Cofre,Ivete dá bandeira que seu sonho é ser vedete
703,Arrombou o Cofre,Filoporquequilo Jânio é sempre o mesmo grilo
704,Arrombou o Cofre,Galã da várzea vai pro trono Andreazza
705,Arrombou o Cofre,"Governadores, Deputados, Vereadores"
706,Arrombou o Cofre,Saqueando bancos e bancando defensores
707,Arrombou o Cofre,Ninguém se ilude mais que a comida está no fim
708,Arrombou o Cofre,Olhem só a pança do sinistro Delfim
709,Arrombou o Cofre,Tá cheia de cupim
710,Arrombou o Cofre,Oh! Oh! Brasil
711,Arrombou o Cofre,Quem te vê e quem te viu
712,Arrombou o Cofre,"Pra frente, pra frente que até caiu"
713,Arrombou o Cofre,"Chega dêsse Nhém, Nhém, Nhém"
714,Arrombou o Cofre,Bye Bye Brazil's vintém
715,Arrombou o Cofre,Moratória é a moral da história
716,Arrombou o Cofre,Beltrão é o mandão da nossa burocracia
717,Arrombou o Cofre,Na moita Golbery fazendo muita bruxaria
718,Arrombou o Cofre,No breque de improviso Aureliano se embanana
719,Arrombou o Cofre,Nas eleições diretas o uniforme é à paisana
720,Arrombou o Cofre,Que ótimo Juruna e o escandaloso Timóteo
721,Arrombou o Cofre,Na linha dura basta a Solange da censura
722,Arrombou o Cofre,Cabeças vão rolar que tal a gente apostar?
723,Arrombou o Cofre,Incêndio! Incêndio! Incêndio! Pegou fogo o berço esplêndido
724,As Loucas,Eles amam as loucas
725,As Loucas,Mas se casam com outras
726,As Loucas,Eles amam as loucas
727,As Loucas,Mas se casam com outras
728,As Loucas,"Loucas fatais, loucas de pedra"
729,As Loucas,"Loucas varridas, loucas fudidas"
730,As Loucas,"Loucas molhadas, loucas taradas"
731,As Loucas,"Loucas fetiche, loucas de haxixe"
732,As Loucas,Eles amam as loucas
733,As Loucas,Mas se casam com outras
734,As Loucas,Eles amam as loucas
735,As Loucas,Mas se casam com outras
736,As Loucas,"Loucas fatais, loucas de pedra"
737,As Loucas,"Loucas varridas, loucas fudidas"
738,As Loucas,"Loucas molhadas, loucas taradas"
739,As Loucas,"Loucas fetiche, loucas de haxixe"
740,As Loucas,Eles amam as loucas
741,As Loucas,Mas se casam com outras
742,As Loucas,Eles amam as loucas
743,As Loucas,Mas se casam com outras
744,As Loucas,"Para o jantar, as educadas"
745,As Loucas,"Para o noivado, as comportadas"
746,As Loucas,"Para um negócio, as poucas"
747,As Loucas,"Para uma sacanagem, as loucas"
748,As Loucas,Eles amam as loucas
749,As Loucas,"As loucas, eles amam as loucas"
750,As Loucas,"As loucas, eles amam as loucas"
751,As Loucas,Mas se casam com outras
752,As Loucas,Eles amam as loucas
753,As Loucas,Mas se casam com outras
754,As Mina de Sampa,As mina de Sampa são branquelas que só elas
755,As Mina de Sampa,Pudera!
756,As Mina de Sampa,Praia de paulista é o Ibirapuera
757,As Mina de Sampa,"As mina de Sampa querem grana, um cara bacana"
758,As Mina de Sampa,De poder!
759,As Mina de Sampa,Um jeito americanês de sobreviver
760,As Mina de Sampa,"As mina de Sampa são modernas, eternas dondocas!"
761,As Mina de Sampa,Mas pra sambar no pé tem que nascer carioca
762,As Mina de Sampa,"Tem mina de Sampa que é discreta, concreta"
763,As Mina de Sampa,Uma lady!
764,As Mina de Sampa,"Nas rêivi ela é véri, véri krêizi"
765,As Mina de Sampa,Eu gosto as pampa das mina de Sampa!
766,As Mina de Sampa,Eu gosto as pampa das mina de Sampa!
767,As Mina de Sampa,Eu gosto as pampa das mina de Sampa!
768,As Mina de Sampa,Eu gosto as pampa das mina de Sampa!
769,As Mina de Sampa,"As mina de Sampa estão na moda, na roda, no rock"
770,As Mina de Sampa,No enfoque!
771,As Mina de Sampa,É do Paraguai a grife made in Nova Iorque
772,As Mina de Sampa,"As mina de Sampa dizem mortandeila, berinjeila"
773,As Mina de Sampa,Apartameintu!
774,As Mina de Sampa,"Sotaque do Bixiga, nena, cem por ceintu"
775,As Mina de Sampa,"As mina de Sampa conhecem a Bahia, por fotografia"
776,As Mina de Sampa,Que natureza!
777,As Mina de Sampa,Toda menina baiana vive na maior moleza
778,As Mina de Sampa,"As mina de Sampa dão duro no trampo, no banco"
779,As Mina de Sampa,Mãos ao alto!
780,As Mina de Sampa,Ou dá ou desce ou desocupa o asfalto
781,As Mina de Sampa,Eu gosto às pampa das mina de Sampa!
782,As Mina de Sampa,Eu gosto as pampa das mina de Sampa!
783,As Mina de Sampa,Eu gosto as pampa das mina de Sampa!
784,As Mina de Sampa,Eu gosto as pampa das mina de Sampa!
785,As Mina de Sampa,As mina de Sampa
786,As Mina de Sampa,As mina de Sampa
787,As Mina de Sampa,As mina de Sampa
788,As Mina de Sampa,As mina de Sampa
789,As Mina de Sampa,Eu gosto as pampa das mina de Sampa!
790,As Mina de Sampa,As mina de Sampa
791,As Mina de Sampa,As mina de Sampa
792,As Mina de Sampa,As mina de Sampa
793,As Mina de Sampa,As mina de Sampa
794,As Mina de Sampa,Eu gosto as pampa das mina de Sampa!
795,Atlântida,Atlântida!
796,Atlântida,Reino perdido
797,Atlântida,De ouro e prata
798,Atlântida,Misteriosa cidade...
799,Atlântida,Atlântida!
800,Atlântida,Terra prometida
801,Atlântida,Dos semideuses
802,Atlântida,Das sereias douradas...
803,Atlântida,Eu sou o pescador
804,Atlântida,Que parte toda manhã
805,Atlântida,Em busca do tesouro
806,Atlântida,Perdido no fundo do mar...
807,Atlântida,Desde o Oiapoque
808,Atlântida,Até Nova York se sabe
809,Atlântida,Que o mundo é dos que sonham
810,Atlântida,Que toda lenda é pura verdade...
811,Atlântida,Chuá! Chuá! Chuá! Chuá!
812,Atlântida,Chuá! Chuá! Chuá! Chuá!
813,Atlântida,Chuá! Chuá! Chuá! Chuá!...
814,Aviso Aos Meliantes,Já meio caminho andado completamente demente
815,Aviso Aos Meliantes,Além de desempregado fui baleado no ventre
816,Aviso Aos Meliantes,Pra lá de desesperado aviso aos meliantes
817,Aviso Aos Meliantes,Quem não está no meu lado que saia da minha frente
818,Aviso Aos Meliantes,Com generais e soldados armados até os dentes
819,Aviso Aos Meliantes,"Vou destruir o senado, vou depor o presidente"
820,Aviso Aos Meliantes,Eu vou trancar os tarados nas celas dos delinquentes
821,Aviso Aos Meliantes,Criar mil planos cruzados e dez moedas correntes
822,Aviso Aos Meliantes,"Vou torturar aleijados, vou alijar indigentes"
823,Aviso Aos Meliantes,"Não vai mais ter feriado, nem vai mais ter quem me aguente"
824,Aviso Aos Meliantes,Depois de tudo acabado ainda faço o seguinte
825,Aviso Aos Meliantes,"Misturo funk com fado, junto D2 com Da Vinci"
826,Aviso Aos Meliantes,"Vou fuzilar bem dotados, viúva, cego e doentes"
827,Aviso Aos Meliantes,"Jogar no mar viciados, poetas e diferentes"
828,Aviso Aos Meliantes,"Deportar deputados, reenforcar Tiradentes"
829,Aviso Aos Meliantes,"Detonar o corcovado, tornar o inferno mais quente"
830,Baby,Você precisa saber da piscina
831,Baby,"Da margarina, da Carolina, da gasolina"
832,Baby,Você precisa saber de mim
833,Baby,"Baby, baby"
834,Baby,Eu sei que é assim
835,Baby,Você precisa tomar um sorvete
836,Baby,"Na lanchonete, andar com a gente"
837,Baby,Me ver de perto
838,Baby,Ouvir aquela canção do Roberto
839,Baby,"Baby, baby"
840,Baby,Há quanto tempo
841,Baby,Você precisa aprender inglês
842,Baby,Precisa aprender o que eu sei
843,Baby,E o que eu não sei mais
844,Baby,"Eu sei, comigo vai tudo azul"
845,Baby,Contigo vai tudo em paz
846,Baby,Vivemos na melhor cidade
847,Baby,Da América do Sul
848,Baby,Da América do Sul
849,Baby,"Você precisa, você precisa"
850,Baby,"Não sei, leia na minha camisa"
851,Baby,"Baby, baby"
852,Baby,I love you
853,Back In Bahia,Lá em Londres
854,Back In Bahia,Vez em quando me sentia longe daqui
855,Back In Bahia,Vez em quando
856,Back In Bahia,Quando me sentia longe dava por mim
857,Back In Bahia,Puxando cabelo
858,Back In Bahia,Nervosa querendo ouvir Cely Campelo
859,Back In Bahia,Pra não cair
860,Back In Bahia,Naquela fossa
861,Back In Bahia,Em que vi um camarada meu em Porto Belo cair
862,Back In Bahia,Naquela falta
863,Back In Bahia,De juízo que eu não tinha nem uma razão pra curtir
864,Back In Bahia,Naquela ausência
865,Back In Bahia,"De calor, de cor, de sal, de sol, de coração pra sentir"
866,Back In Bahia,Tanta saudade
867,Back In Bahia,Preservada num velho baú de prata dentro de mim
868,Back In Bahia,Digo num baú de prata
869,Back In Bahia,Porque prata é a luz do luar
870,Back In Bahia,Do luar que tanta falta me fazia junto do mar
871,Back In Bahia,Mar da Bahia
872,Back In Bahia,Cujo verde vez em quando me fazia bem relembrar
873,Back In Bahia,Tão diferente
874,Back In Bahia,Do verde também tão lindo dos gramados campos de lá
875,Back In Bahia,Ilha do Norte
876,Back In Bahia,Onde não sei se pro sorte ou castigo dei de parar
877,Back In Bahia,Por algum tempo
878,Back In Bahia,Que afinal passou depressa como tudo tem que passar
879,Back In Bahia,Hoje eu me sinto
880,Back In Bahia,Como se ter ido fosse necessário para voltar
881,Back In Bahia,Tanto mais viva
882,Back In Bahia,De vida mais vivida dividida pra lá e pra cá
883,Back In Bahia,Mamãe eu sei como é gostoso mamar
884,Bad,Your butt is mine
885,Bad,Gonna tell you right
886,Bad,Just show your face
887,Bad,In broad daylight
888,Bad,I'm telling you
889,Bad,On how I feel
890,Bad,Gonna hurt your mind
891,Bad,Don't shoot to kill
892,Bad,Come on.
893,Bad,Come on.
894,Bad,Lay it on me
895,Bad,All right...
896,Bad,I'm giving you
897,Bad,On count of three
898,Bad,To show your stuff
899,Bad,Or let it be...
900,Bad,I'm telling you
901,Bad,Just watch your mouth
902,Bad,I know your game
903,Bad,What you're about
904,Bad,Well they say the sky's the limit
905,Bad,And to me that's really true
906,Bad,But my friend you have seen nothin'
907,Bad,Just wait 'til I get through...
908,Bad,"Because I'm bad, I'm bad."
909,Bad,Come on.
910,Bad,"(Bad bad-really, really bad)"
911,Bad,"You know I'm bad, I'm bad."
912,Bad,You know it.
913,Bad,"(Bad bad-really, really bad)"
914,Bad,"You know I'm bad, I'm bad."
915,Bad,"Come on, you know."
916,Bad,"(Bad bad-really, really bad)"
917,Bad,And the whole world has to answer right now
918,Bad,"Just to tell you once again,"
919,Bad,Who's bad...
920,Bad,The word is out
921,Bad,You're doin' wrong
922,Bad,Gonna lock you up
923,Bad,"Before too long,"
924,Bad,Your lyin' eyes
925,Bad,Gonna tell you right
926,Bad,So listen up
927,Bad,"Don't make a fight,"
928,Bad,Your talk is cheap
929,Bad,You're not a man
930,Bad,You're throwin' stones
931,Bad,To hide your hands
932,Bad,But they say the sky's the limit
933,Bad,And to me that's really true
934,Bad,And my friends you have seen nothin'
935,Bad,Just wait 'til I get through...
936,Bad,"Because I'm bad, I'm bad."
937,Bad,Come on.
938,Bad,"(Bad bad-really, really bad)"
939,Bad,"You know I'm bad, I'm bad."
940,Bad,You know it.
941,Bad,"(Bad bad-really, really bad)"
942,Bad,"You know I'm bad, I'm bad."
943,Bad,"You know it, you know."
944,Bad,"(Bad bad-really, really bad)"
945,Bad,And the whole world has to answer right now
946,Bad,(And the whole world has to answer right now)
947,Bad,"Just to tell you once again,"
948,Bad,"(Just to tell you once again,)"
949,Bad,Who's bad...
950,Bad,We can change the world tomorrow
951,Bad,This could be a better place
952,Bad,If you don't like what I'm sayin'
