nome,verso
Faça parte  dessa comunidade,"A televisãoMe deixou burroMuito burro demaisOi! Oi! Oi!Agora todas coisasQue eu pensoMe parecem iguaisOi! Oi! Oi!O sorvete me deixou gripadoPelo resto da vidaE agora toda noiteQuando deitoÉ boa noite, queridaOh! Cride, fala pra mãeQue eu nunca li num livroQue o espirroFosse um vírus sem curaVê se me entendePelo menos uma vezCriatura!Oh! Cride, fala pra mãeA mãe diz pra eu fazerAlguma coisaMas eu não faço nadaOi! Oi! Oi!A luz do sol me incomodaEntão deixaA cortina fechadaOi! Oi! Oi!É que a televisãoMe deixou burraMuito burra demaisE agora eu vivoDentro dessa jaulaJunto dos animaisOh! Cride, fala pra mãeQue tudo que a antena captarMeu coração capturaVê se me entendePelo menos uma vezCriatura Oh! Cride, fala pra mãeA mãe diz pra eu fazerAlguma coisaMas eu não faço nadaOi! Oi! Oi!A luz do sol me incomodaEntão deixoA cortina fechadaOi! Oi! Oi!É que a televisãoMe deixou burraMuito burra demaisE agora eu vivoDentro dessa jaulaJunto dos animaisE eu digoOh! Cride, fala pra mãeQue tudo que a antena captarMeu coração capturaVê se me entendePelo menos uma vezCriatura Oh! Cride, fala pra mãeOh! Oh! Oh! Oh! Oh! Oh!Oh! Oh! Oh! Oh! Oh! Oh!Oh! Oh! Oh! Oh! Oh! Oh!"
Tempo Nublado,"Nesse dia cinza em que as pessoas passamVestidas de chuvaSem falarNessas vidas mudasHouve sonhos, chorosQue minha vidraça vai embaçarCasas desbotadas, como manchas tristesDaquele roupa que não se usa maisTudo neste dia está envelhecidoComo oaquele jeito de cantarOnde estará você, meu amor?Onde estará você? Oh!O lugar de sempreA velha poesiaEnm setenta e oito rotaçõesO tempo nubladoA minha voz chamandoPelo seu sorrisoQue foi com o solOnde estará você, meu amor?Onde estará você?Meu amor, onde estará você?"
Faça parte  dessa comunidade,"Nesse dia cinza em que as pessoas passamVestidas de chuvaSem falarNessas vidas mudasHouve sonhos, chorosQue minha vidraça vai embaçarCasas desbotadas, como manchas tristesDaquele roupa que não se usa maisTudo neste dia está envelhecidoComo oaquele jeito de cantarOnde estará você, meu amor?Onde estará você? Oh!O lugar de sempreA velha poesiaEnm setenta e oito rotaçõesO tempo nubladoA minha voz chamandoPelo seu sorrisoQue foi com o solOnde estará você, meu amor?Onde estará você?Meu amor, onde estará você?"
Tentação do Céu,Você é meu cachoMinha uva maduraSou a raposaTenho gana da sua doçuraO néctar dos deusesMeu sorvete de melMousse de chocolateTentação do céuTentação do céuTentação do céuQuero você nuaDebaixo da luaQuero você nuaDebaixo da luaQuero você nua
Faça parte  dessa comunidade,Você é meu cachoMinha uva maduraSou a raposaTenho gana da sua doçuraO néctar dos deusesMeu sorvete de melMousse de chocolateTentação do céuTentação do céuTentação do céuQuero você nuaDebaixo da luaQuero você nuaDebaixo da luaQuero você nua
The More I See You,"The more I see youThe more I want youSomehow this feelingJust grows and growsWith every sighI become more mad about youMore lost without youAnd so it goesCan you imagineHow much I love you?The more I see youAs years go byI know the only one for meCan only be youMy arms won't free you,And my heart won't tryCan you imagineHow much I love you?The more I see youAs years go byI know the only one for meCan only be youMy arms won't free you,And my heart won't try"
Faça parte  dessa comunidade,"The more I see youThe more I want youSomehow this feelingJust grows and growsWith every sighI become more mad about youMore lost without youAnd so it goesCan you imagineHow much I love you?The more I see youAs years go byI know the only one for meCan only be youMy arms won't free you,And my heart won't tryCan you imagineHow much I love you?The more I see youAs years go byI know the only one for meCan only be youMy arms won't free you,And my heart won't try"
Ti Ti Ti,"Se pintar um negócio na ChinaCorre e vê se eu estou lá na esquinaE se estiver, vê se me deixa em pazEu quero mais é ficar bem longe desse tititiPouco milho pra muito bicoMuita caca pra pouco penicoNão vou procurar sarna pra me coçarEntão desgrude e vai à luta e chega de blá blá bláVolta e meia, meia volta, volverSaio de fino pra ninguém perceberEssa galinhagem é mais chata que gileteNada mais furado do que papo de tieteVolta e meia, meia volta volverSaio de fino pra ninguém perceberEssa galinhagem é mais chata que gileteNada mais furado do que papo de tieteTititi, tititi, tititiPapo de tiete!"
Faça parte  dessa comunidade,"Se pintar um negócio na ChinaCorre e vê se eu estou lá na esquinaE se estiver, vê se me deixa em pazEu quero mais é ficar bem longe desse tititiPouco milho pra muito bicoMuita caca pra pouco penicoNão vou procurar sarna pra me coçarEntão desgrude e vai à luta e chega de blá blá bláVolta e meia, meia volta, volverSaio de fino pra ninguém perceberEssa galinhagem é mais chata que gileteNada mais furado do que papo de tieteVolta e meia, meia volta volverSaio de fino pra ninguém perceberEssa galinhagem é mais chata que gileteNada mais furado do que papo de tieteTititi, tititi, tititiPapo de tiete!"
Tipo Inesquecível,"Longe de vocêMinha vida era tão bestaEu comigoUns amigosCinema, TVDe repente, vocêEntra pela minha frenteRouba a cenaMe salva do caosDá um soco na cara do tédioSó quem vive sóSabe quanto vale um beijoRomance new ageMe ame e me deixeEntre o medo e o desejoLembro de vocêO meu tipo inesquecívelIrresistívelUm pouco loucoPor onde anda sabe Deus lá..."
Faça parte  dessa comunidade,"Longe de vocêMinha vida era tão bestaEu comigoUns amigosCinema, TVDe repente, vocêEntra pela minha frenteRouba a cenaMe salva do caosDá um soco na cara do tédioSó quem vive sóSabe quanto vale um beijoRomance new ageMe ame e me deixeEntre o medo e o desejoLembro de vocêO meu tipo inesquecívelIrresistívelUm pouco loucoPor onde anda sabe Deus lá..."
Tiroleite,Estou aqui sentado no solBicando ceuFumando sóEntão penseiPor que não viver aqui?Enquanto a turma de vaqueiros tira o leiteEu vejo daqui a nuvem passarE la no chão a grama brotarEntão penseiPor que não viver aqui?Enquantoa turma de vaqueiros tira o leiteTira o leiteCheirinho bomPairando no arQue curtiçãoQue leite legalEntão pensei porque não vive aqui?Enquanto a turma da cidadeDá um duro até às seis
Faça parte  dessa comunidade,Estou aqui sentado no solBicando ceuFumando sóEntão penseiPor que não viver aqui?Enquanto a turma de vaqueiros tira o leiteEu vejo daqui a nuvem passarE la no chão a grama brotarEntão penseiPor que não viver aqui?Enquantoa turma de vaqueiros tira o leiteTira o leiteCheirinho bomPairando no arQue curtiçãoQue leite legalEntão pensei porque não vive aqui?Enquanto a turma da cidadeDá um duro até às seis
Tô Um Lixo,Parei de fumarParei de beberParei de jogarParei de ser aqueleser cafajesteAquela pesteNem banho tomo maisTrabalho tanto fazA cabeça tá um jazzEu vivo pelos cantos feito bichoEu tô um lixo
Faça parte  dessa comunidade,Parei de fumarParei de beberParei de jogarParei de ser aqueleser cafajesteAquela pesteNem banho tomo maisTrabalho tanto fazA cabeça tá um jazzEu vivo pelos cantos feito bichoEu tô um lixo
Todas As Mulheres do Mundo,"Elas querem é poderMães assassinas, filhas de MariaPolícias femininas, nazijudiasGatas gatunas, kengas no cioEsposas drogadas, tadinhas, mal pagasToda mulher quer ser amadaToda mulher quer ser felizToda mulher se faz de coitadaToda mulher é meio Leila DinizGarotas de Ipanema, minas de MinasLoiras, morenas, messalinasSantas sinistras, ministras malvadasImeldas, Evitas, Beneditas estupradasToda mulher quer ser amadaToda mulher quer ser felizToda mulher se faz de coitadaToda mulher é meio Leila DinizPaquitas de paquete, Xuxas em criseMacacas de auditório, velhas atrizesPatroas babacas, empregadas mandonasMadonnas na cama, Dianas corneadasToda mulher quer ser amadaToda mulher quer ser felizToda mulher se faz de coitadaToda mulher é meio Leila DinizSocialites plebéias, rainhas decadentesManecas alcéias, enfermeiras doentesMadrastas malditas, superhomem sapatasIrmãs La Dulce beaidetificadasToda mulher quer ser amadaToda mulher quer ser felizToda mulher se faz de coitadaToda mulher é meio Leila DinizNossa Senhora Aparecida, Dercy GonçalvesClarice Lispector, Carmem Miranda, Marília GabrielaHebe Camargo, Regina Casé e Elis ReginaLilian Witte Fibe, Norma Bengell, Bibi FerreiraMaria Bonita, Anita Malfatti, Magdalena TagliaferroDanuza Leão, Nara Leão, Fernanda MontenegroWanderléa, Sonia Braga, Luiza Erundina, Dona CanôPrincesa Isabel, Joyce Pascowitch, Lonita RenauxVirginia Lane, Virginia Lee, Mary Lee, Liège MonteiroLucinha Araújo, Balú, Caru, Pagu, Matilda KovakZélia Gattai, Angela Diniz, Daniela Perez, Cláudia LessinAida Curi, Elvira Pagã, Luz Del Fuego, Bruna LombardiHortência, Claudete e Ione, Silvia PoppovicVania Toledo, Laura Zen, Minha Mãe, Roberta CloseMônica Figueiredo, Ruth Escobar, Dolores DuranRebordosa, Dora Bria, Tizuka YamasakiTomie Ohtake, Rita Camata, Rita Cadillac, Lúcia TurnbulE eu, e eu, e eu, eu, eu, euToda mulher quer ser amadaToda mulher quer ser felizToda mulher se faz de coitadaToda mulher é meio Leila Diniz"
Faça parte  dessa comunidade,"Elas querem é poderMães assassinas, filhas de MariaPolícias femininas, nazijudiasGatas gatunas, kengas no cioEsposas drogadas, tadinhas, mal pagasToda mulher quer ser amadaToda mulher quer ser felizToda mulher se faz de coitadaToda mulher é meio Leila DinizGarotas de Ipanema, minas de MinasLoiras, morenas, messalinasSantas sinistras, ministras malvadasImeldas, Evitas, Beneditas estupradasToda mulher quer ser amadaToda mulher quer ser felizToda mulher se faz de coitadaToda mulher é meio Leila DinizPaquitas de paquete, Xuxas em criseMacacas de auditório, velhas atrizesPatroas babacas, empregadas mandonasMadonnas na cama, Dianas corneadasToda mulher quer ser amadaToda mulher quer ser felizToda mulher se faz de coitadaToda mulher é meio Leila DinizSocialites plebéias, rainhas decadentesManecas alcéias, enfermeiras doentesMadrastas malditas, superhomem sapatasIrmãs La Dulce beaidetificadasToda mulher quer ser amadaToda mulher quer ser felizToda mulher se faz de coitadaToda mulher é meio Leila DinizNossa Senhora Aparecida, Dercy GonçalvesClarice Lispector, Carmem Miranda, Marília GabrielaHebe Camargo, Regina Casé e Elis ReginaLilian Witte Fibe, Norma Bengell, Bibi FerreiraMaria Bonita, Anita Malfatti, Magdalena TagliaferroDanuza Leão, Nara Leão, Fernanda MontenegroWanderléa, Sonia Braga, Luiza Erundina, Dona CanôPrincesa Isabel, Joyce Pascowitch, Lonita RenauxVirginia Lane, Virginia Lee, Mary Lee, Liège MonteiroLucinha Araújo, Balú, Caru, Pagu, Matilda KovakZélia Gattai, Angela Diniz, Daniela Perez, Cláudia LessinAida Curi, Elvira Pagã, Luz Del Fuego, Bruna LombardiHortência, Claudete e Ione, Silvia PoppovicVania Toledo, Laura Zen, Minha Mãe, Roberta CloseMônica Figueiredo, Ruth Escobar, Dolores DuranRebordosa, Dora Bria, Tizuka YamasakiTomie Ohtake, Rita Camata, Rita Cadillac, Lúcia TurnbulE eu, e eu, e eu, eu, eu, euToda mulher quer ser amadaToda mulher quer ser felizToda mulher se faz de coitadaToda mulher é meio Leila Diniz"
Tratos À Bola,"Eu ontem encontrei um amiguinho de infânciaAquele que vivia me chamando de bobinhaEu lembro que uma vez ele me disseHei, menina, um dia eu ainda vou te amar de verdadeE daí, eu cresci, dei tratos à bola e saí por aí!Senhoras e senhores, imaginem minha caraAquela que eu fazia quando eu era menininhaAcreditem que o meu namoradinho de infânciaVoltou e completou aquela velha profeciaE daí, e daí, deu tratos à bola e saiu por aí!Mas isso me mostrou que nada é mesmo impossívelUma vez que se acredite de todo coraçãoEu gosto de pensar que tenho a vida pela frentePra ver acontecer o que nem sonha a imaginaçãoE daí, e daí, dar tratos à bola e sair por aí!"
Faça parte  dessa comunidade,"Eu ontem encontrei um amiguinho de infânciaAquele que vivia me chamando de bobinhaEu lembro que uma vez ele me disseHei, menina, um dia eu ainda vou te amar de verdadeE daí, eu cresci, dei tratos à bola e saí por aí!Senhoras e senhores, imaginem minha caraAquela que eu fazia quando eu era menininhaAcreditem que o meu namoradinho de infânciaVoltou e completou aquela velha profeciaE daí, e daí, deu tratos à bola e saiu por aí!Mas isso me mostrou que nada é mesmo impossívelUma vez que se acredite de todo coraçãoEu gosto de pensar que tenho a vida pela frentePra ver acontecer o que nem sonha a imaginaçãoE daí, e daí, dar tratos à bola e sair por aí!"
Trem Fantasma,"Quatrocentos cruzeirosVelhos compram com medoDas mãos do bilheteiroAs entradas do trem fantasmaEle e a namoradaEle não pensa em nadaEla fica assustadaQuatrocentos cruzeiros de forçaArrastam o rapaz e a moçaPara um lugar em cinemascope brilhanteA montanha gigante de generais verdejantesAparece distanteO trem no espelho brilhanteDesde o primeiro beijoArrebenta o espelhoQuatrocentos cruzeirosQuatrocentos morcegos de forçaO beijo, o rapaz e a moçaO trem dentro d''''águaA piscina paradaEla não pensa em nadaEle pensa e não diz onde tem muita águaTudo é felizO primeiro beijoQuatrocentos cruzeirosZé, quarenta HPs de emoção, Zé do CaixãoTraz os bichos da criaçãoAté o portão e...Terminou a sessãoQuatrocentos cruzeirosVelhos compram com medoEle e a namoradaEla não pensa em nadaEle pensa em segredoEle pensa em segradoEle pensa em segredo..."
Faça parte  dessa comunidade,"Quatrocentos cruzeirosVelhos compram com medoDas mãos do bilheteiroAs entradas do trem fantasmaEle e a namoradaEle não pensa em nadaEla fica assustadaQuatrocentos cruzeiros de forçaArrastam o rapaz e a moçaPara um lugar em cinemascope brilhanteA montanha gigante de generais verdejantesAparece distanteO trem no espelho brilhanteDesde o primeiro beijoArrebenta o espelhoQuatrocentos cruzeirosQuatrocentos morcegos de forçaO beijo, o rapaz e a moçaO trem dentro d''''águaA piscina paradaEla não pensa em nadaEle pensa e não diz onde tem muita águaTudo é felizO primeiro beijoQuatrocentos cruzeirosZé, quarenta HPs de emoção, Zé do CaixãoTraz os bichos da criaçãoAté o portão e...Terminou a sessãoQuatrocentos cruzeirosVelhos compram com medoEle e a namoradaEla não pensa em nadaEle pensa em segredoEle pensa em segradoEle pensa em segredo..."
Troca-Toca,"Toco minha guitarraQuando ninguém me tocaNunca fico sem jeitoMesmo se alguém me sufocaE vôo alto, com o chão nos pésE falo baixo nos meus decibéisE digo adeus sem medo E conto a todosO meu maior segredoTroco de idéiaQuando você me tocaSempre tive vontadeDe trocar minha tocaE quem me vê vai saberQue eu estou por aíTocando pra você Se divertir com a minha cara"
Faça parte  dessa comunidade,"Toco minha guitarraQuando ninguém me tocaNunca fico sem jeitoMesmo se alguém me sufocaE vôo alto, com o chão nos pésE falo baixo nos meus decibéisE digo adeus sem medo E conto a todosO meu maior segredoTroco de idéiaQuando você me tocaSempre tive vontadeDe trocar minha tocaE quem me vê vai saberQue eu estou por aíTocando pra você Se divertir com a minha cara"
Tudo Por Amor (Can't Buy Me Love),"Tudo por amor!Han! Han!Tudo por amor!...Compre o mundo inteiroMeu bem!Se isso lhe deixa felizVá morar no estrangeiroMeu bem!Torrar os dólares do seu paísVocê faz tudo por dinheiroEu faço tudo por amor...Que grana é bomEu sei que éNinguém disse que nãoMas viver só prá issoNão dá péAté faz mal pr'o coraçãoVocê só pensa em dinheiroEu só penso em amor...Tudo por amor!Eu faço tudo por amorTudo por amor!Por amor! Han!...Vender a alma por dindimPrá comprar sua FerrariSonho de consumoÉ tão chinfrimUm belo diaCê vai se FerrariNão me venha com seu moneyQue se dane!Eu quero amor...Tudo por amor!Eu faço tudo por amorTudo por amor!Por amor! Han!!...Me cansa a belezaMeu bem!Sua griffe de milionárioAbre logo uma igrejaMeu bem!Um banco, um bordel, um ranárioVocê faz tudo por dinheiroEu faço tudo por amor...Tudo por amor! Han! Han!Tudo por amor! Han!..."
